1; 2.840944;2.768959;2.831894;
2; 1.159764;1.172919;1.155936;
3; 0.970197;0.972834;0.971811;
4; 0.677539;0.679712;0.680712;
5; 0.627304;0.615436;0.629946;
6; 0.534679;0.524165;0.534863;
7; 0.506021;0.493463;0.487163;
8; 0.440579;0.450174;0.436041;
9; 0.439699;0.438447;0.426458;
10; 0.450185;0.416173;0.426183;
11; 0.423275;0.429937;0.423184;
12; 0.428354;0.448645;0.418898;
13; 0.405980;0.407006;0.410017;
14; 0.402267;0.416224;0.423953;
15; 0.412970;0.420296;0.423835;
16; 0.422063;0.424338;0.427322;
17; 0.422040;0.424042;0.429703;
18; 0.431363;0.420524;0.406696;
19; 0.399791;0.399694;0.426187;
20; 0.396893;0.395604;0.395639;
21; 0.390279;0.395443;0.395193;
22; 0.389967;0.406119;0.397302;
23; 0.390194;0.397483;0.409548;
24; 0.423568;0.390968;0.409020;
25; 0.479596;0.459238;0.459210;
26; 0.468645;0.458218;0.447543;
27; 0.456824;0.457532;0.459565;
28; 0.452001;0.452763;0.476473;
29; 0.466338;0.452429;0.457167;
30; 0.497985;0.451736;0.467312;
31; 0.447837;0.456634;0.445407;
32; 0.459046;0.458497;0.450915;
33; 0.465037;0.451306;0.470222;
34; 0.442517;0.466630;0.466711;
35; 0.479391;0.450795;0.460920;
36; 0.458742;0.461683;0.448001;
37; 0.455569;0.466435;0.466887;
38; 0.467599;0.443866;0.457835;
39; 0.459014;0.461643;0.457439;
40; 0.460607;0.456425;0.473329;
41; 0.462634;0.458725;0.459235;
42; 0.463434;0.454053;0.484437;
43; 0.473399;0.453151;0.468098;
44; 0.462959;0.474716;0.462061;
45; 0.473186;0.463892;0.469329;
46; 0.464612;0.474217;0.456565;
47; 0.470919;0.463562;0.456800;
48; 0.470908;0.469949;0.470194;
49; 0.467982;0.481552;0.467959;
50; 0.467833;0.472202;0.467833;
51; 0.455813;0.476277;0.514767;
52; 0.464860;0.470966;0.470242;
53; 0.459854;0.471617;0.474968;
54; 0.473603;0.469087;0.468351;
55; 0.474227;0.462601;0.481305;
56; 0.462819;0.477849;0.461864;
57; 0.473901;0.469028;0.494408;
58; 0.477776;0.484018;0.469405;
59; 0.476773;0.475523;0.471469;
60; 0.464356;0.470116;0.475668;
61; 0.480051;0.480077;0.474084;
62; 0.504108;0.473916;0.480176;
63; 0.475676;0.480494;0.469938;
64; 0.475361;0.468954;0.486108;
65; 0.482650;0.485462;0.467806;
66; 0.483364;0.483637;0.481036;
67; 0.470541;0.481190;0.486770;
68; 0.496647;0.517985;0.477267;
69; 0.479967;0.474839;0.485291;
70; 0.484616;0.478487;0.474891;
71; 0.485775;0.481788;0.479726;
72; 0.473627;0.493957;0.483938;
73; 0.487585;0.482606;0.483269;
74; 0.476521;0.483568;0.485738;
75; 0.486839;0.475704;0.486973;
76; 0.480745;0.475327;0.480127;
77; 0.487138;0.471842;0.479455;
78; 0.472861;0.484173;0.486435;
79; 0.489676;0.474830;0.477118;
80; 0.480224;0.475599;0.520154;
81; 0.494022;0.484059;0.475346;
82; 0.534447;0.484490;0.471030;
83; 0.486279;0.489263;0.506535;
84; 0.485986;0.489700;0.491313;
85; 0.487858;0.491384;0.484171;
86; 0.494851;0.487911;0.483911;
87; 0.489953;0.500423;0.490438;
88; 0.478919;0.482919;0.484289;
89; 0.487307;0.482955;0.477681;
90; 0.489207;0.475904;0.524832;
91; 0.481827;0.489489;0.500053;
92; 0.486246;0.486758;0.500078;
93; 0.483556;0.491811;0.478351;
94; 0.495294;0.491294;0.490332;
95; 0.497723;0.484774;0.478913;
96; 0.487022;0.489654;0.484794;
97; 0.488601;0.544653;0.495081;
98; 0.497613;0.485178;0.491709;
99; 0.493616;0.492361;0.484769;
100; 0.488436;0.477231;0.502644;
